Vin, Iin, Vout, Iout, Pin, Pout, Efficiency
48.02400, 0.62121, 23.97900, 1.21160, 29.82500, 29.05300, 0.97412
48.00800, 0.81760, 23.95700, 1.60680, 39.24100, 38.49500, 0.98099
47.99200, 1.01280, 23.93400, 1.99940, 48.59100, 47.85400, 0.98483
47.97600, 1.20710, 23.91200, 2.39040, 57.89500, 57.15800, 0.98727
47.96500, 1.33830, 23.89600, 2.65430, 64.17000, 63.43000, 0.98847
47.95100, 1.49680, 23.87700, 2.97310, 71.75000, 70.99000, 0.98941
47.93400, 1.70400, 23.85300, 3.38980, 81.65000, 80.86000, 0.99032
