Vin, Iin, Vout, Iout, Pin, Pout, Efficiency
48.02400, 0.62269, 23.99400, 1.21220, 29.89200, 29.08700, 0.97307
48.00700, 0.82040, 23.97800, 1.60810, 39.37200, 38.56000, 0.97938
47.97500, 1.21280, 23.94500, 2.39370, 58.16100, 57.31800, 0.98551
47.96300, 1.34500, 23.93300, 2.65840, 64.49000, 63.62000, 0.98651
47.95000, 1.50470, 23.91900, 2.97830, 72.12000, 71.24000, 0.98780
47.93300, 1.71360, 23.90100, 3.39660, 82.10000, 81.18000, 0.98879
